No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Party Code,Political Party Name,Abbrv,Notes
8966,Antony Omwitsa,Antony Omwitsa,40,Busia,229,Butula,1146,Marachi North,31,Kenya Patriots Party,KPP,
8967,Isaac,Isaac,40,Busia,229,Butula,1146,Marachi North,IND,Independent,IND,
8968,Christopher Wesonga,Christopher Wesonga,40,Busia,229,Butula,1146,Marachi North,62,Amani National Congress,ANC,
8969,Peter Morris,Peter Morris,40,Busia,229,Butula,1146,Marachi North,IND,Independent,IND,
8970,John Onyango,John Onyango,40,Busia,229,Butula,1146,Marachi North,67,Maendeleo Chap Chap Party,MCCP,
8971,Joseph Mukhasa Tito,Joseph Mukhasa Tito,40,Busia,229,Butula,1146,Marachi North,IND,Independent,IND,
8972,Conrad Longnos,Conrad Longnos,40,Busia,229,Butula,1146,Marachi North,75,Empowerment and Liberation Party,ELP,
8973,Fredrick Onyango,Fredrick Onyango,40,Busia,229,Butula,1146,Marachi North,IND,Independent,IND,
8974,Patrobus,Patrobus,40,Busia,229,Butula,1147,Elugulu,75,Empowerment and Liberation Party,ELP,
8975,Thomas Oluoch,Thomas Oluoch,40,Busia,229,Butula,1147,Elugulu,IND,Independent,IND,
8976,Michael Ogutu,Michael Ogutu,40,Busia,229,Butula,1147,Elugulu,23,Forum for Restoration of Democracy - Kenya,FORD-KENYA,
8977,Carolyne Anyango,Carolyne Anyango,40,Busia,229,Butula,1147,Elugulu,36,Chama Cha Uzalendo,CCU,
8978,Robert Masakhwe,Robert Masakhwe,40,Busia,229,Butula,1147,Elugulu,67,Maendeleo Chap Chap Party,MCCP,
8979,Silverio,Silverio,40,Busia,229,Butula,1147,Elugulu,15,Party for Development and Reform,PDR,
8980,Simon Ndubi,Simon Ndubi,40,Busia,229,Butula,1147,Elugulu,72,Movement for Democracy and Growth,MDG,
8981,Josephat,Josephat,40,Busia,229,Butula,1147,Elugulu,29,National Rainbow Coalition,NARC,
8982,Michael Obiero,Michael Obiero,40,Busia,229,Butula,1147,Elugulu,31,Kenya Patriots Party,KPP,
8983,Johnson Otoro,Johnson Otoro,40,Busia,230,Funyula,1148,Namboboto Nambuku,15,Party for Development and Reform,PDR,
8984,Bonfase Wandera,Bonfase Wandera,40,Busia,230,Funyula,1148,Namboboto Nambuku,3,The Labour Party of Kenya,LPK,
8985,Vincent Wanyama,Vincent Wanyama,40,Busia,230,Funyula,1148,Namboboto Nambuku,62,Amani National Congress,ANC,
8986,Benson Okello,Benson Okello,40,Busia,230,Funyula,1148,Namboboto Nambuku,75,Empowerment and Liberation Party,ELP,
8987,Patroba Evans,Patroba Evans,40,Busia,230,Funyula,1148,Namboboto Nambuku,IND,Independent,IND,
8988,Solomon Bob,Solomon Bob,40,Busia,230,Funyula,1148,Namboboto Nambuku,12,Wiper Democratic Movement - Kenya,WDM-K,
8989,Vincent Ogutu,Vincent Ogutu,40,Busia,230,Funyula,1148,Namboboto Nambuku,29,National Rainbow Coalition,NARC,
8990,Joseph John,Joseph John,40,Busia,230,Funyula,1148,Namboboto Nambuku,31,Kenya Patriots Party,KPP,
8991,Charles Wafula,Charles Wafula,40,Busia,230,Funyula,1148,Namboboto Nambuku,37,National Agenda Party of Kenya,NAPK,
8992,Beatrice Otete,Beatrice Otete,40,Busia,230,Funyula,1149,Nangina,3,The Labour Party of Kenya,LPK,
8993,Caleb Ochieng,Caleb Ochieng,40,Busia,230,Funyula,1149,Nangina,72,Movement for Democracy and Growth,MDG,
8994,Egesa Obwogo,Egesa Obwogo,40,Busia,230,Funyula,1149,Nangina,29,National Rainbow Coalition,NARC,
8995,Regina Akumu,Regina Akumu,40,Busia,230,Funyula,1149,Nangina,36,Chama Cha Uzalendo,CCU,
8996,Kizito Bwire,Kizito Bwire,40,Busia,230,Funyula,1149,Nangina,75,Empowerment and Liberation Party,ELP,
8997,Menlick Oduor,Menlick Oduor,40,Busia,230,Funyula,1149,Nangina,37,National Agenda Party of Kenya,NAPK,
8998,Levis O W,Levis O W,40,Busia,230,Funyula,1150,Ageng'A Nanguba,31,Kenya Patriots Party,KPP,
8999,Evans Bwire,Evans Bwire,40,Busia,230,Funyula,1150,Ageng'A Nanguba,3,The Labour Party of Kenya,LPK,
9000,Francis Juma,Francis Juma,40,Busia,230,Funyula,1150,Ageng'A Nanguba,15,Party for Development and Reform,PDR,
9001,Patrick Nyongesa,Patrick Nyongesa,40,Busia,230,Funyula,1150,Ageng'A Nanguba,IND,Independent,IND,
9002,"Stephen Habert
Halonyere","Stephen Habert
Halonyere",40,Busia,230,Funyula,1150,Ageng'A Nanguba,29,National Rainbow Coalition,NARC,
9003,Chrispinus Wafula,Chrispinus Wafula,40,Busia,230,Funyula,1150,Ageng'A Nanguba,37,National Agenda Party of Kenya,NAPK,
9004,Camulus Ojiambo,Camulus Ojiambo,40,Busia,230,Funyula,1150,Ageng'A Nanguba,IND,Independent,IND,
9005,Rachel M Migango,Rachel M Migango,40,Busia,230,Funyula,1150,Ageng'A Nanguba,75,Empowerment and Liberation Party,ELP,
9006,Masiga Okwera,Masiga Okwera,40,Busia,230,Funyula,1150,Ageng'A Nanguba,36,Chama Cha Uzalendo,CCU,
9007,Peter Ogubi,Peter Ogubi,40,Busia,230,Funyula,1151,Bwiri,75,Empowerment and Liberation Party,ELP,
9008,Beatrice Phemmy,Beatrice Phemmy,40,Busia,230,Funyula,1151,Bwiri,31,Kenya Patriots Party,KPP,
9009,Michael Namdi,Michael Namdi,40,Busia,230,Funyula,1151,Bwiri,36,Chama Cha Uzalendo,CCU,
9010,Bendict Opetu,Bendict Opetu,40,Busia,230,Funyula,1151,Bwiri,77,Justice and Freedom Party,JFP,
9011,Wilberforce Sunday,Wilberforce Sunday,40,Busia,230,Funyula,1151,Bwiri,IND,Independent,IND,
9012,David Obuyah,David Obuyah,40,Busia,230,Funyula,1151,Bwiri,3,The Labour Party of Kenya,LPK,
9013,Silvester Moya,Silvester Moya,40,Busia,230,Funyula,1151,Bwiri,IND,Independent,IND,
9014,Henry Peter,Henry Peter,40,Busia,230,Funyula,1151,Bwiri,29,National Rainbow Coalition,NARC,
9015,Mohammed Mukhenye,Mohammed Mukhenye,40,Busia,230,Funyula,1151,Bwiri,47,Farmers Party,FP,
9016,Christine Adhiambo,Christine Adhiambo,40,Busia,231,Budalangi,1152,Bunyala Central,IND,Independent,IND,
9017,Lucas Afwande,Lucas Afwande,40,Busia,231,Budalangi,1152,Bunyala Central,42,Shirikisho Party of Kenya,SPK,
9018,Vincent Odhiambo,Vincent Odhiambo,40,Busia,231,Budalangi,1152,Bunyala Central,31,Kenya Patriots Party,KPP,
9019,Michael Nobertel,Michael Nobertel,40,Busia,231,Budalangi,1152,Bunyala Central,29,National Rainbow Coalition,NARC,
9020,Johanes Boy,Johanes Boy,40,Busia,231,Budalangi,1152,Bunyala Central,36,Chama Cha Uzalendo,CCU,
9021,Felix Opondo,Felix Opondo,40,Busia,231,Budalangi,1152,Bunyala Central,3,The Labour Party of Kenya,LPK,
9022,Wilson Tabu,Wilson Tabu,40,Busia,231,Budalangi,1152,Bunyala Central,75,Empowerment and Liberation Party,ELP,
9023,Silvanus,Silvanus,40,Busia,231,Budalangi,1153,Bunyala North,36,Chama Cha Uzalendo,CCU,
9024,Carolyne Nabwire,Carolyne Nabwire,40,Busia,231,Budalangi,1153,Bunyala North,75,Empowerment and Liberation Party,ELP,
9025,Mbaga Tuzinde,Mbaga Tuzinde,40,Busia,231,Budalangi,1153,Bunyala North,IND,Independent,IND,
9026,Mukudi Tadeyi,Mukudi Tadeyi,40,Busia,231,Budalangi,1153,Bunyala North,29,National Rainbow Coalition,NARC,
9027,Fred,Fred,40,Busia,231,Budalangi,1153,Bunyala North,31,Kenya Patriots Party,KPP,
9028,Godfrey,Godfrey,40,Busia,231,Budalangi,1153,Bunyala North,3,The Labour Party of Kenya,LPK,
9029,Honestus Abungu,Honestus Abungu,40,Busia,231,Budalangi,1153,Bunyala North,IND,Independent,IND,
9030,Joanes Owino,Joanes Owino,40,Busia,231,Budalangi,1153,Bunyala North,62,Amani National Congress,ANC,
9031,Nicholas Ogija,Nicholas Ogija,40,Busia,231,Budalangi,1154,Bunyala West,75,Empowerment and Liberation Party,ELP,
9032,Christopher Nakitari,Christopher Nakitari,40,Busia,231,Budalangi,1154,Bunyala West,29,National Rainbow Coalition,NARC,
9033,Fredrick Oundo,Fredrick Oundo,40,Busia,231,Budalangi,1154,Bunyala West,36,Chama Cha Uzalendo,CCU,
9034,David Joash Oniang,David Joash Oniang,40,Busia,231,Budalangi,1154,Bunyala West,IND,Independent,IND,
9035,Batholomew Tabu,Batholomew Tabu,40,Busia,231,Budalangi,1154,Bunyala West,3,The Labour Party of Kenya,LPK,
9036,Casper,Casper,40,Busia,231,Budalangi,1155,Bunyala South,29,National Rainbow Coalition,NARC,
9037,Stephen Omenda,Stephen Omenda,40,Busia,231,Budalangi,1155,Bunyala South,3,The Labour Party of Kenya,LPK,
9038,Walter Masigah,Walter Masigah,40,Busia,231,Budalangi,1155,Bunyala South,75,Empowerment and Liberation Party,ELP,
9039,Godfrey Okessa,Godfrey Okessa,40,Busia,231,Budalangi,1155,Bunyala South,IND,Independent,IND,
9040,Joseph Makokha,Joseph Makokha,40,Busia,231,Budalangi,1155,Bunyala South,36,Chama Cha Uzalendo,CCU,
9041,Stephen Ouma,Stephen Ouma,41,Siaya,232,Ugenya,1156,West Ugenya,IND,Independent,IND,
9042,Antone Otieno,Antone Otieno,41,Siaya,232,Ugenya,1156,West Ugenya,IND,Independent,IND,
9043,Andericus Oduor,Andericus Oduor,41,Siaya,232,Ugenya,1156,West Ugenya,29,National Rainbow Coalition,NARC,
9044,Stephen Ochieng,Stephen Ochieng,41,Siaya,232,Ugenya,1156,West Ugenya,36,Chama Cha Uzalendo,CCU,
9045,Martin Omondi,Martin Omondi,41,Siaya,232,Ugenya,1157,Ukwala,36,Chama Cha Uzalendo,CCU,
9046,Joseph Peter Omondi,Joseph Peter Omondi,41,Siaya,232,Ugenya,1157,Ukwala,29,National Rainbow Coalition,NARC,
9047,Denis Okoth,Denis Okoth,41,Siaya,232,Ugenya,1158,North Ugenya,36,Chama Cha Uzalendo,CCU,
9048,Ochieng Fredrick,Ochieng Fredrick,41,Siaya,232,Ugenya,1158,North Ugenya,29,National Rainbow Coalition,NARC,
9049,Lazarus Omondi,Lazarus Omondi,41,Siaya,232,Ugenya,1158,North Ugenya,42,Shirikisho Party of Kenya,SPK,
9050,George Owoko,George Owoko,41,Siaya,232,Ugenya,1158,North Ugenya,75,Empowerment and Liberation Party,ELP,
9051,Vincent,Vincent,41,Siaya,232,Ugenya,1159,East Ugenya,IND,Independent,IND,
9052,Eric Oduya,Eric Oduya,41,Siaya,232,Ugenya,1159,East Ugenya,IND,Independent,IND,
9053,George Omondi,George Omondi,41,Siaya,232,Ugenya,1159,East Ugenya,IND,Independent,IND,
9054,Jenipher Adhiambo,Jenipher Adhiambo,41,Siaya,232,Ugenya,1159,East Ugenya,36,Chama Cha Uzalendo,CCU,
9055,Michael Okoth,Michael Okoth,41,Siaya,232,Ugenya,1159,East Ugenya,IND,Independent,IND,
9056,William Edmunds,William Edmunds,41,Siaya,232,Ugenya,1159,East Ugenya,IND,Independent,IND,
9057,Fredrick Oluoch,Fredrick Oluoch,41,Siaya,232,Ugenya,1159,East Ugenya,29,National Rainbow Coalition,NARC,
9058,John Otieno,John Otieno,41,Siaya,232,Ugenya,1159,East Ugenya,75,Empowerment and Liberation Party,ELP,
9059,Joseph Omondi,Joseph Omondi,41,Siaya,233,Ugunja,1160,Sidindi,IND,Independent,IND,
9060,Barack Owuor,Barack Owuor,41,Siaya,233,Ugunja,1160,Sidindi,36,Chama Cha Uzalendo,CCU,
9061,Joseph Wandera,Joseph Wandera,41,Siaya,233,Ugunja,1160,Sidindi,29,National Rainbow Coalition,NARC,
9062,Michael Omondi,Michael Omondi,41,Siaya,233,Ugunja,1160,Sidindi,IND,Independent,IND,
9063,Fredrick Otieno,Fredrick Otieno,41,Siaya,233,Ugunja,1160,Sidindi,62,Amani National Congress,ANC,
9064,Lucas Oduor,Lucas Oduor,41,Siaya,233,Ugunja,1160,Sidindi,31,Kenya Patriots Party,KPP,
9065,Eric Z Abungu,Eric Z Abungu,41,Siaya,233,Ugunja,1161,Sigomere,29,National Rainbow Coalition,NARC,
9066,Emmanuel Otieno,Emmanuel Otieno,41,Siaya,233,Ugunja,1161,Sigomere,72,Movement for Democracy and Growth,MDG,
9067,Erick Ochieng,Erick Ochieng,41,Siaya,233,Ugunja,1161,Sigomere,36,Chama Cha Uzalendo,CCU,
9068,Austine Odhiambo,Austine Odhiambo,41,Siaya,233,Ugunja,1161,Sigomere,IND,Independent,IND,
9069,Sylvester Maroko,Sylvester Maroko,41,Siaya,233,Ugunja,1161,Sigomere,IND,Independent,IND,
9070,Benard Peter Odero,Benard Peter Odero,41,Siaya,233,Ugunja,1162,Ugunja,29,National Rainbow Coalition,NARC,
9071,Edwin Martin,Edwin Martin,41,Siaya,233,Ugunja,1162,Ugunja,IND,Independent,IND,
9072,"Caleb Oluoch
Obunga","Caleb Oluoch
Obunga",41,Siaya,233,Ugunja,1162,Ugunja,31,Kenya Patriots Party,KPP,
9073,Vitalis Otieno,Vitalis Otieno,41,Siaya,233,Ugunja,1162,Ugunja,36,Chama Cha Uzalendo,CCU,
9074,Sylvester Otieno,Sylvester Otieno,41,Siaya,234,Alego Usonga,1163,Usonga,29,National Rainbow Coalition,NARC,
9075,Victor Ochieng,Victor Ochieng,41,Siaya,234,Alego Usonga,1163,Usonga,31,Kenya Patriots Party,KPP,
9076,Kevin Ochieng,Kevin Ochieng,41,Siaya,234,Alego Usonga,1163,Usonga,72,Movement for Democracy and Growth,MDG,
9077,Samson Omondi,Samson Omondi,41,Siaya,234,Alego Usonga,1163,Usonga,IND,Independent,IND,
9078,Mildred Damaris,Mildred Damaris,41,Siaya,234,Alego Usonga,1164,West Alego,36,Chama Cha Uzalendo,CCU,
9079,Peter Oduor,Peter Oduor,41,Siaya,234,Alego Usonga,1164,West Alego,IND,Independent,IND,
9080,Michael Omondi,Michael Omondi,41,Siaya,234,Alego Usonga,1164,West Alego,IND,Independent,IND,
9081,Fredrick Oluoch,Fredrick Oluoch,41,Siaya,234,Alego Usonga,1164,West Alego,IND,Independent,IND,
9082,Felix Ouma,Felix Ouma,41,Siaya,234,Alego Usonga,1164,West Alego,29,National Rainbow Coalition,NARC,
9083,Aggrey Ochieng,Aggrey Ochieng,41,Siaya,234,Alego Usonga,1165,Central Alego,31,Kenya Patriots Party,KPP,
9084,Bornface Onyango,Bornface Onyango,41,Siaya,234,Alego Usonga,1165,Central Alego,IND,Independent,IND,
9085,Julius Ogutu,Julius Ogutu,41,Siaya,234,Alego Usonga,1165,Central Alego,IND,Independent,IND,
9086,Leonard Otieno,Leonard Otieno,41,Siaya,234,Alego Usonga,1165,Central Alego,29,National Rainbow Coalition,NARC,
9087,Lucas Okwanyi,Lucas Okwanyi,41,Siaya,234,Alego Usonga,1165,Central Alego,IND,Independent,IND,
9088,Samuel Okoth,Samuel Okoth,41,Siaya,234,Alego Usonga,1166,Siaya Township,29,National Rainbow Coalition,NARC,
9089,John Oloo,John Oloo,41,Siaya,234,Alego Usonga,1166,Siaya Township,36,Chama Cha Uzalendo,CCU,
9090,Fredrick Onyango,Fredrick Onyango,41,Siaya,234,Alego Usonga,1166,Siaya Township,31,Kenya Patriots Party,KPP,
9091,Procrus Odhiambo,Procrus Odhiambo,41,Siaya,234,Alego Usonga,1166,Siaya Township,IND,Independent,IND,
9092,James Obiero,James Obiero,41,Siaya,234,Alego Usonga,1166,Siaya Township,IND,Independent,IND,
9093,Francis Nick,Francis Nick,41,Siaya,234,Alego Usonga,1167,North Alego,IND,Independent,IND,
9094,Moses Ouma,Moses Ouma,41,Siaya,234,Alego Usonga,1167,North Alego,72,Movement for Democracy and Growth,MDG,
9095,Raphael Sumba,Raphael Sumba,41,Siaya,234,Alego Usonga,1167,North Alego,IND,Independent,IND,
9096,Pius Ombiyo,Pius Ombiyo,41,Siaya,234,Alego Usonga,1167,North Alego,IND,Independent,IND,
9097,Benson Awiti,Benson Awiti,41,Siaya,234,Alego Usonga,1167,North Alego,IND,Independent,IND,
9098,Odawa Vincent,Odawa Vincent,41,Siaya,234,Alego Usonga,1167,North Alego,29,National Rainbow Coalition,NARC,
9099,Joseph Oloo,Joseph Oloo,41,Siaya,234,Alego Usonga,1168,South East Alego,29,National Rainbow Coalition,NARC,
9100,Dan Onyango,Dan Onyango,41,Siaya,234,Alego Usonga,1168,South East Alego,IND,Independent,IND,
9101,Solomon Otieno,Solomon Otieno,41,Siaya,234,Alego Usonga,1168,South East Alego,74,Ukweli Party,UP,
9102,Nicholas Owino,Nicholas Owino,41,Siaya,234,Alego Usonga,1168,South East Alego,IND,Independent,IND,
9103,Philip Obonyo Oluoch,Philip Obonyo Oluoch,41,Siaya,235,Gem,1169,North Gem,62,Amani National Congress,ANC,
9104,Moses Okoth,Moses Okoth,41,Siaya,235,Gem,1169,North Gem,15,Party for Development and Reform,PDR,
9105,Nick Evance Okoth,Nick Evance Okoth,41,Siaya,235,Gem,1169,North Gem,29,National Rainbow Coalition,NARC,
9106,George Muga,George Muga,41,Siaya,235,Gem,1169,North Gem,IND,Independent,IND,
9107,George Khatete,George Khatete,41,Siaya,235,Gem,1169,North Gem,75,Empowerment and Liberation Party,ELP,
9108,Samwel Godphrey,Samwel Godphrey,41,Siaya,235,Gem,1169,North Gem,IND,Independent,IND,
9109,Paul Abwonji,Paul Abwonji,41,Siaya,235,Gem,1170,West Gem,31,Kenya Patriots Party,KPP,
9110,Sandrah Paul,Sandrah Paul,41,Siaya,235,Gem,1170,West Gem,62,Amani National Congress,ANC,
9111,Susan Achieng,Susan Achieng,41,Siaya,235,Gem,1170,West Gem,IND,Independent,IND,
9112,Jared Abayo,Jared Abayo,41,Siaya,235,Gem,1170,West Gem,29,National Rainbow Coalition,NARC,
9113,John Otianga,John Otianga,41,Siaya,235,Gem,1170,West Gem,36,Chama Cha Uzalendo,CCU,
9114,Sylas Madingu,Sylas Madingu,41,Siaya,235,Gem,1171,Central Gem,IND,Independent,IND,
9115,Abigael Perpetua,Abigael Perpetua,41,Siaya,235,Gem,1171,Central Gem,29,National Rainbow Coalition,NARC,
9116,Aggrey Wasonga,Aggrey Wasonga,41,Siaya,235,Gem,1171,Central Gem,74,Ukweli Party,UP,
9117,William Otieno,William Otieno,41,Siaya,235,Gem,1171,Central Gem,41,United Democratic Movement,UDM,
9118,Michael Odhiambo,Michael Odhiambo,41,Siaya,235,Gem,1171,Central Gem,36,Chama Cha Uzalendo,CCU,
9119,John Odhiambo,John Odhiambo,41,Siaya,235,Gem,1171,Central Gem,IND,Independent,IND,
9120,Joseph Oluoch,Joseph Oluoch,41,Siaya,235,Gem,1172,Yala Township,IND,Independent,IND,
9121,Joyce Werimo,Joyce Werimo,41,Siaya,235,Gem,1172,Yala Township,36,Chama Cha Uzalendo,CCU,
9122,John William Omulo,John William Omulo,41,Siaya,235,Gem,1172,Yala Township,IND,Independent,IND,
9123,Alfred Otieno,Alfred Otieno,41,Siaya,235,Gem,1172,Yala Township,62,Amani National Congress,ANC,
9124,Cornel Omondi,Cornel Omondi,41,Siaya,235,Gem,1172,Yala Township,15,Party for Development and Reform,PDR,
9125,William Kinyanyi,William Kinyanyi,41,Siaya,235,Gem,1172,Yala Township,29,National Rainbow Coalition,NARC,
9126,Helida Achieng,Helida Achieng,41,Siaya,235,Gem,1173,East Gem,36,Chama Cha Uzalendo,CCU,
9127,Booker Otieno,Booker Otieno,41,Siaya,235,Gem,1173,East Gem,IND,Independent,IND,
9128,Ruth Atieno,Ruth Atieno,41,Siaya,235,Gem,1173,East Gem,75,Empowerment and Liberation Party,ELP,
9129,Lucas Omolo,Lucas Omolo,41,Siaya,235,Gem,1173,East Gem,41,United Democratic Movement,UDM,
9130,Andrew Odhiambo,Andrew Odhiambo,41,Siaya,235,Gem,1173,East Gem,31,Kenya Patriots Party,KPP,
9131,George Solomon,George Solomon,41,Siaya,235,Gem,1173,East Gem,IND,Independent,IND,
9132,Samuel Otieno,Samuel Otieno,41,Siaya,235,Gem,1173,East Gem,29,National Rainbow Coalition,NARC,
9133,Brian Omondi,Brian Omondi,41,Siaya,235,Gem,1174,South Gem,62,Amani National Congress,ANC,
9134,Maurice Odera,Maurice Odera,41,Siaya,235,Gem,1174,South Gem,36,Chama Cha Uzalendo,CCU,
9135,David Onyango,David Onyango,41,Siaya,235,Gem,1174,South Gem,IND,Independent,IND,
9136,Peter Lolwe,Peter Lolwe,41,Siaya,235,Gem,1174,South Gem,29,National Rainbow Coalition,NARC,
9137,Daniel Otieno,Daniel Otieno,41,Siaya,235,Gem,1174,South Gem,67,Maendeleo Chap Chap Party,MCCP,
9138,Simon Okumu,Simon Okumu,41,Siaya,235,Gem,1174,South Gem,IND,Independent,IND,
9139,Francis Oduor,Francis Oduor,41,Siaya,235,Gem,1174,South Gem,IND,Independent,IND,
9140,Williams Olinda,Williams Olinda,41,Siaya,236,Bondo,1175,West Yimbo,IND,Independent,IND,
9141,Bethy Aber,Bethy Aber,41,Siaya,236,Bondo,1175,West Yimbo,75,Empowerment and Liberation Party,ELP,
9142,Willis Okoth,Willis Okoth,41,Siaya,236,Bondo,1175,West Yimbo,29,National Rainbow Coalition,NARC,
9143,Aggrey Dimo,Aggrey Dimo,41,Siaya,236,Bondo,1175,West Yimbo,IND,Independent,IND,
9144,Thomas Obongo,Thomas Obongo,41,Siaya,236,Bondo,1175,West Yimbo,IND,Independent,IND,
9145,Joanes Andiego,Joanes Andiego,41,Siaya,236,Bondo,1176,Central Sakwa,29,National Rainbow Coalition,NARC,
9146,John Ogol,John Ogol,41,Siaya,236,Bondo,1176,Central Sakwa,IND,Independent,IND,
9147,"Gordon Franklin
Jallango","Gordon Franklin
Jallango",41,Siaya,236,Bondo,1177,South Sakwa,TEST2017,Test Party,TEST,
9148,Daniel Muya,Daniel Muya,41,Siaya,236,Bondo,1177,South Sakwa,74,Ukweli Party,UP,
9149,Edwin Otieno,Edwin Otieno,41,Siaya,236,Bondo,1177,South Sakwa,29,National Rainbow Coalition,NARC,
9150,Edward M Gondi,Edward M Gondi,41,Siaya,236,Bondo,1177,South Sakwa,IND,Independent,IND,
9151,Wilson Otieno,Wilson Otieno,41,Siaya,236,Bondo,1177,South Sakwa,IND,Independent,IND,
9152,Ambrose Oganyo,Ambrose Oganyo,41,Siaya,236,Bondo,1177,South Sakwa,31,Kenya Patriots Party,KPP,
9153,Elisha Omondi,Elisha Omondi,41,Siaya,236,Bondo,1178,Yimbo East,IND,Independent,IND,
9154,Francis Otieno,Francis Otieno,41,Siaya,236,Bondo,1178,Yimbo East,29,National Rainbow Coalition,NARC,
9155,Benson Ogwayo,Benson Ogwayo,41,Siaya,236,Bondo,1178,Yimbo East,IND,Independent,IND,
9156,Dan Thomas Okoth,Dan Thomas Okoth,41,Siaya,236,Bondo,1178,Yimbo East,IND,Independent,IND,
9157,Gordon Ambrose,Gordon Ambrose,41,Siaya,236,Bondo,1178,Yimbo East,31,Kenya Patriots Party,KPP,
9158,Maurice Osewe,Maurice Osewe,41,Siaya,236,Bondo,1179,West Sakwa,29,National Rainbow Coalition,NARC,
9159,John Ombewa,John Ombewa,41,Siaya,236,Bondo,1179,West Sakwa,IND,Independent,IND,
9160,Benedict Omondi,Benedict Omondi,41,Siaya,236,Bondo,1179,West Sakwa,36,Chama Cha Uzalendo,CCU,
9161,"Lorna Achieng
Ochieng","Lorna Achieng
Ochieng",41,Siaya,236,Bondo,1180,North Sakwa,29,National Rainbow Coalition,NARC,
9162,Peter Otieno,Peter Otieno,41,Siaya,236,Bondo,1180,North Sakwa,51,National Party of Kenya,NPK,
9163,Henry Ogalo,Henry Ogalo,41,Siaya,236,Bondo,1180,North Sakwa,62,Amani National Congress,ANC,
9164,Joseph Nunda,Joseph Nunda,41,Siaya,237,Rarieda,1181,East Asembo,TEST2017,Test Party,TEST,
9165,Daniel Ojwang,Daniel Ojwang,41,Siaya,237,Rarieda,1181,East Asembo,IND,Independent,IND,
9166,William,William,41,Siaya,237,Rarieda,1181,East Asembo,IND,Independent,IND,
9167,Judith Anyango,Judith Anyango,41,Siaya,237,Rarieda,1181,East Asembo,29,National Rainbow Coalition,NARC,
9168,Michael Onyango,Michael Onyango,41,Siaya,237,Rarieda,1181,East Asembo,31,Kenya Patriots Party,KPP,
9169,Ambrose Akuno,Ambrose Akuno,41,Siaya,237,Rarieda,1182,West Asembo,IND,Independent,IND,
9170,James Odhiambo,James Odhiambo,41,Siaya,237,Rarieda,1182,West Asembo,IND,Independent,IND,
9171,Maurice Onyango,Maurice Onyango,41,Siaya,237,Rarieda,1182,West Asembo,29,National Rainbow Coalition,NARC,
